timestamp,charge_point_id,command_type,voltage,current_amp,temperature,state_of_charge,power_kw,max_allowed_current,max_allowed_temp,max_allowed_voltage,current_deviation,temp_deviation,voltage_deviation,is_rapid_charging,command_source,anomaly_type,risk_level,label
2025-01-01T00:27:18.000Z,CP_015,Reset,380.13,27.55,38.0,92.6,18.52,37.63,49.6,412.64,10.08,11.6,32.51,0,csms,normal,none,0
2025-01-01T00:58:57.000Z,CP_003,UpdateFirmware,405.37,29.27,21.1,38.4,9.31,44.07,33.5,434.21,14.8,12.4,28.84,0,csms,normal,none,0
2025-01-01T01:38:25.000Z,CP_001,RemoteStartTransaction,388.18,31.13,39.2,75.0,11.63,37.33,56.7,416.79,6.2,17.5,28.61,1,csms,normal,none,0
2025-01-01T11:28:04.000Z,CP_019,UpdateFirmware,391.97,31.39,37.3,48.8,11.81,46.38,60.1,414.1,14.99,22.8,22.13,1,local,normal,none,0
2025-01-05T08:28:19.000Z,CP_008,SetChargingProfile,415.02,45.17,39.5,112.2,21.54,32.0,55.0,440.0,-13.17,15.5,24.98,1,manipulated,battery_overcharge,critical,1
2025-01-01T21:23:26.000Z,CP_008,RemoteStartTransaction,418.78,25.77,38.8,76.6,10.82,33.16,63.3,454.47,7.39,24.5,35.69,1,local,normal,none,0
2025-01-03T08:57:41.000Z,CP_010,RemoteStartTransaction,387.75,29.45,38.2,78.6,12.92,37.05,49.0,409.41,7.6,10.8,21.66,0,csms,normal,none,0
2025-01-01T06:17:14.000Z,CP_016,ChangeConfiguration,381.16,21.38,37.0,44.4,9.81,31.05,48.9,413.61,9.67,11.9,32.45,1,csms,normal,none,0
2025-01-07T04:00:36.000Z,CP_014,ChangeConfiguration,408.8,389.99,36.1,60.1,159.43,32.0,55.0,440.0,-357.99,18.9,31.2,1,manipulated,overcurrent_attack,critical,1
2025-01-05T18:23:57.000Z,CP_004,RemoteStartTransaction,416.43,17.08,30.5,89.2,14.76,22.3,49.5,450.36,5.22,19.0,33.93,1,csms,normal,none,0
2025-01-06T07:33:41.000Z,CP_007,ChangeConfiguration,402.81,23.58,72.4,62.6,15.56,32.0,55.0,440.0,8.42,-17.4,37.19,1,manipulated,temperature_limit_bypass,high,1
2025-01-03T20:43:44.000Z,CP_020,UpdateFirmware,390.12,24.96,31.3,89.7,16.76,39.39,42.1,428.9,14.43,10.8,38.78,1,local,normal,none,0
2025-01-06T10:28:00.000Z,CP_005,ChangeConfiguration,399.19,24.24,44.9,85.5,17.59,33.29,64.1,437.41,9.05,19.2,38.22,1,local,normal,none,0
2025-01-07T03:32:36.000Z,CP_018,RemoteStartTransaction,469.69,126.13,73.4,54.9,59.24,32.0,55.0,440.0,-94.13,-18.4,-29.69,1,manipulated,combined_attack,critical,1
2025-01-04T22:46:58.000Z,CP_008,Reset,407.13,22.69,31.4,47.3,12.57,32.38,45.7,446.18,9.69,14.3,39.05,0,local,normal,none,0
2025-01-03T01:10:15.000Z,CP_013,Reset,388.82,17.27,35.6,53.9,19.08,28.4,56.0,414.26,11.13,20.4,25.44,1,local,normal,none,0
2025-01-01T11:27:40.000Z,CP_002,ChangeConfiguration,400.53,31.57,36.9,65.0,17.82,45.88,54.8,433.47,14.31,17.9,32.94,1,local,normal,none,0
2025-01-05T00:14:00.000Z,CP_019,ChangeConfiguration,406.28,481.38,39.1,65.2,195.58,32.0,55.0,440.0,-449.38,15.9,33.72,1,manipulated,overcurrent_attack,critical,1
2025-01-02T06:22:52.000Z,CP_005,Reset,391.62,20.6,37.9,39.4,13.86,28.16,55.1,415.66,7.56,17.2,24.04,1,local,normal,none,0
2025-01-01T08:01:41.000Z,CP_011,SetChargingProfile,273.39,21.35,39.1,21.8,5.84,32.0,55.0,440.0,10.65,15.9,166.61,1,manipulated,voltage_drop,medium,1
2025-01-07T05:13:54.000Z,CP_010,SetChargingProfile,403.37,20.15,96.5,73.4,21.94,32.0,55.0,440.0,11.85,-41.5,36.63,1,manipulated,temperature_limit_bypass,critical,1
2025-01-02T02:07:44.000Z,CP_015,Reset,395.21,24.76,31.9,23.0,17.55,36.06,46.4,428.44,11.3,14.5,33.23,1,csms,normal,none,0
2025-01-03T04:47:30.000Z,CP_011,Reset,408.7,30.03,40.5,80.1,17.6,40.09,55.8,440.74,10.06,15.3,32.04,1,local,normal,none,0
2025-01-01T08:54:12.000Z,CP_006,Reset,385.46,17.77,31.4,48.5,17.63,27.69,46.2,408.5,9.92,14.8,23.04,0,csms,normal,none,0
2025-01-02T19:48:10.000Z,CP_008,ChangeConfiguration,415.46,25.66,39.7,64.2,16.33,32.36,64.3,452.56,6.7,24.6,37.1,1,local,normal,none,0
2025-01-01T14:02:26.000Z,CP_005,RemoteStartTransaction,380.65,24.85,34.6,71.2,11.71,31.81,48.1,412.05,6.96,13.5,31.4,1,local,normal,none,0
2025-01-01T19:18:55.000Z,CP_011,UpdateFirmware,383.46,23.31,29.2,34.8,18.85,35.71,42.8,410.83,12.4,13.6,27.37,0,csms,normal,none,0
2025-01-04T23:56:39.000Z,CP_019,ChangeConfiguration,472.49,111.98,76.2,78.2,52.91,32.0,55.0,440.0,-79.98,-21.2,-32.49,1,manipulated,combined_attack,critical,1
2025-01-03T05:39:35.000Z,CP_006,SetChargingProfile,396.73,267.9,29.5,59.6,106.28,32.0,55.0,440.0,-235.9,25.5,43.27,1,manipulated,overcurrent_attack,critical,1
2025-01-06T03:55:17.000Z,CP_003,UpdateFirmware,418.04,21.75,29.4,50.0,13.57,32.84,45.9,441.16,11.09,16.5,23.12,0,local,normal,none,0
2025-01-01T04:04:59.000Z,CP_005,SetChargingProfile,399.56,16.31,42.7,62.6,10.94,27.8,52.9,432.21,11.49,10.2,32.65,0,local,normal,none,0
2025-01-02T14:27:43.000Z,CP_010,ChangeConfiguration,404.99,20.59,41.9,33.0,14.69,29.28,55.9,443.13,8.69,14.0,38.14,0,csms,normal,none,0
2025-01-01T02:54:41.000Z,CP_003,SetChargingProfile,396.21,22.03,31.9,64.1,17.66,27.86,54.6,429.11,5.83,22.7,32.9,0,csms,normal,none,0
2025-01-04T18:27:57.000Z,CP_005,SetChargingProfile,233.66,19.86,27.3,38.6,4.64,32.0,55.0,440.0,12.14,27.7,206.34,1,manipulated,voltage_drop,medium,1
2025-01-05T22:47:42.000Z,CP_016,ChangeConfiguration,398.45,17.32,36.4,70.7,13.79,27.03,50.6,421.68,9.71,14.2,23.23,0,csms,normal,none,0
2025-01-03T07:57:07.000Z,CP_001,Reset,393.1,19.52,38.2,89.9,11.31,29.34,62.5,420.07,9.82,24.3,26.97,1,local,normal,none,0
2025-01-07T11:08:18.000Z,CP_013,RemoteStartTransaction,270.53,26.51,21.9,89.8,7.17,32.0,55.0,440.0,5.49,33.1,169.47,1,manipulated,voltage_drop,medium,1
2025-01-03T09:24:26.000Z,CP_013,ChangeConfiguration,397.32,16.27,36.8,55.5,16.76,27.45,58.1,429.03,11.18,21.3,31.71,1,csms,normal,none,0
2025-01-01T13:45:00.000Z,CP_007,ChangeConfiguration,391.13,27.26,39.9,59.1,19.07,37.63,55.4,415.07,10.37,15.5,23.94,1,local,normal,none,0
2025-01-02T18:34:44.000Z,CP_020,SetChargingProfile,395.1,21.57,43.8,92.6,15.82,26.71,66.0,415.42,5.14,22.2,20.32,0,local,normal,none,0
2025-01-03T06:24:00.000Z,CP_015,UpdateFirmware,388.8,26.53,27.0,63.0,8.04,40.38,43.2,424.15,13.85,16.2,35.35,0,csms,normal,none,0
2025-01-03T12:40:03.000Z,CP_019,SetChargingProfile,386.76,16.83,44.8,78.8,16.52,24.7,56.0,416.87,7.87,11.2,30.11,1,csms,normal,none,0
2025-01-01T11:58:13.000Z,CP_009,ChangeConfiguration,391.19,30.13,20.9,62.6,10.99,38.08,37.1,422.2,7.95,16.2,31.01,0,local,normal,none,0
2025-01-01T21:18:49.000Z,CP_012,ChangeConfiguration,413.42,59.78,36.2,101.5,17.55,32.0,55.0,440.0,-27.78,18.8,26.58,1,manipulated,battery_overcharge,critical,1
2025-01-01T02:47:11.000Z,CP_014,RemoteStartTransaction,412.09,29.83,40.3,32.7,18.9,35.91,63.4,449.26,6.08,23.1,37.17,0,local,normal,none,0
2025-01-01T23:37:44.000Z,CP_015,SetChargingProfile,406.94,17.72,40.9,93.4,13.59,27.86,57.0,442.17,10.14,16.1,35.23,0,local,normal,none,0
2025-01-07T09:45:01.000Z,CP_016,SetChargingProfile,253.84,31.08,44.7,28.3,7.89,32.0,55.0,440.0,0.92,10.3,186.16,1,manipulated,voltage_drop,medium,1
2025-01-02T02:50:48.000Z,CP_002,UpdateFirmware,419.7,29.87,23.2,83.6,11.05,41.98,45.6,454.93,12.11,22.4,35.23,1,csms,normal,none,0
2025-01-03T11:47:35.000Z,CP_008,UpdateFirmware,381.07,16.04,26.6,91.3,19.58,25.77,46.4,418.92,9.73,19.8,37.85,0,local,normal,none,0
2025-01-03T21:39:12.000Z,CP_019,ChangeConfiguration,410.3,31.32,33.0,73.8,14.74,36.51,52.9,440.94,5.19,19.9,30.64,1,csms,normal,none,0
2025-01-03T22:42:09.000Z,CP_001,ChangeConfiguration,281.15,27.12,25.5,84.4,7.62,32.0,55.0,440.0,4.88,29.5,158.85,1,manipulated,voltage_drop,medium,1
2025-01-01T18:05:44.000Z,CP_017,ChangeConfiguration,419.34,31.74,39.5,49.5,8.54,45.64,50.8,448.79,13.9,11.3,29.45,1,csms,normal,none,0
2025-01-06T23:52:44.000Z,CP_001,SetChargingProfile,386.18,17.68,29.4,58.5,19.87,24.91,52.5,419.56,7.23,23.1,33.38,1,local,normal,none,0
2025-01-02T12:13:14.000Z,CP_016,ChangeConfiguration,390.84,30.79,37.1,33.8,15.33,42.37,49.8,427.85,11.58,12.7,37.01,0,csms,normal,none,0
2025-01-01T15:33:53.000Z,CP_017,RemoteStartTransaction,568.52,23.0,20.8,52.9,13.08,32.0,55.0,440.0,9.0,34.2,-128.52,1,manipulated,voltage_spike,high,1
2025-01-04T00:19:49.000Z,CP_012,RemoteStartTransaction,411.33,22.46,30.1,59.3,16.97,32.18,47.8,446.55,9.72,17.7,35.22,1,csms,normal,none,0
2025-01-03T16:25:05.000Z,CP_014,Reset,410.95,18.09,23.4,57.5,14.52,29.61,36.3,443.27,11.52,12.9,32.32,0,csms,normal,none,0
2025-01-02T06:53:06.000Z,CP_019,ChangeConfiguration,406.04,26.99,24.1,16.3,19.75,34.94,38.9,445.07,7.95,14.8,39.03,1,csms,normal,none,0
2025-01-02T02:15:33.000Z,CP_016,SetChargingProfile,418.45,31.56,23.6,33.8,8.04,38.87,46.3,446.71,7.31,22.7,28.26,1,csms,normal,none,0
2025-01-01T04:09:41.000Z,CP_005,UpdateFirmware,382.86,18.65,27.7,73.7,15.71,26.54,39.6,416.63,7.89,11.9,33.77,1,local,normal,none,0
2025-01-04T03:13:55.000Z,CP_016,Reset,413.48,20.47,38.3,72.6,11.0,28.74,57.0,451.32,8.27,18.7,37.84,0,csms,normal,none,0
2025-01-03T03:39:01.000Z,CP_003,UpdateFirmware,414.57,22.09,33.1,69.5,21.71,29.31,49.5,435.8,7.22,16.4,21.23,0,local,normal,none,0
2025-01-05T01:57:30.000Z,CP_001,RemoteStartTransaction,488.5,168.92,82.6,29.1,82.52,32.0,55.0,440.0,-136.92,-27.6,-48.5,1,manipulated,combined_attack,critical,1
2025-01-02T03:48:38.000Z,CP_008,SetChargingProfile,510.16,143.77,56.4,53.2,73.35,32.0,55.0,440.0,-111.77,-1.4,-70.16,1,manipulated,combined_attack,critical,1
2025-01-04T10:06:31.000Z,CP_018,SetChargingProfile,269.89,20.89,44.8,75.5,5.64,32.0,55.0,440.0,11.11,10.2,170.11,1,manipulated,voltage_drop,medium,1
2025-01-04T11:49:25.000Z,CP_010,SetChargingProfile,449.95,163.66,75.5,16.1,73.64,32.0,55.0,440.0,-131.66,-20.5,-9.95,1,manipulated,combined_attack,critical,1
2025-01-06T00:56:01.000Z,CP_002,ChangeConfiguration,431.34,133.53,60.5,42.0,57.6,32.0,55.0,440.0,-101.53,-5.5,8.66,1,manipulated,combined_attack,critical,1
2025-01-02T19:25:05.000Z,CP_003,RemoteStartTransaction,402.18,18.86,27.8,28.6,15.78,25.69,49.0,440.79,6.83,21.2,38.61,1,csms,normal,none,0
2025-01-01T03:03:20.000Z,CP_019,SetChargingProfile,381.8,29.39,28.7,73.1,7.79,43.3,43.8,403.75,13.91,15.1,21.95,1,local,normal,none,0
2025-01-04T07:58:48.000Z,CP_007,ChangeConfiguration,402.07,26.21,20.8,32.9,21.66,36.86,39.3,437.87,10.65,18.5,35.8,0,local,normal,none,0
2025-01-03T02:12:01.000Z,CP_010,ChangeConfiguration,386.97,30.17,38.0,38.9,15.5,36.96,48.3,423.83,6.79,10.3,36.86,0,csms,normal,none,0
2025-01-01T01:28:22.000Z,CP_012,RemoteStartTransaction,404.59,22.96,36.0,77.3,8.24,34.67,52.1,434.85,11.71,16.1,30.26,0,csms,normal,none,0
2025-01-05T02:45:33.000Z,CP_005,SetChargingProfile,413.88,26.97,39.8,37.1,14.38,39.32,53.7,447.63,12.35,13.9,33.75,1,csms,normal,none,0
