record_id,timestamp,charge_point_id,sensor_reading,expected_reading,deviation_percent,actuator_state,actuator_command,actuator_response_time_ms,scada_latency_ms,packet_loss_percent,protocol,command_type,command_frequency,power_reading_kw,current_reading_a,temperature_c,digital_value,physical_value,data_consistency,anomaly_score,attack_type,attack_subtype,label
836,2026-01-01 06:10:00,CP-011,225.19,225.49,0.13,off,none,47.08,32.64,0.5,dnp3,stop_charging,3,19.79,86.04,25.82,225.19,224.77,0.42,0.0387,none,none,0
837,2026-01-01 02:47:00,CP-016,222.92,221.59,0.6,off,none,26.84,26.79,0.08,iec61850,write_register,8,14.28,62.09,24.89,222.92,222.13,0.79,0.0609,none,none,0
838,2026-01-01 12:27:00,CP-008,231.06,231.06,3.62,fault,force_on,982.33,36.43,1.3,dnp3,read_register,22,5.33,23.17,37.46,231.06,226.4,4.66,0.7112,actuator_manipulation,charger_manipulation,1
839,2026-01-01 03:28:00,CP-010,236.53,237.32,0.33,on,none,18.6,43.55,0.15,ocpp,start_charging,7,12.76,55.48,36.93,236.53,236.05,0.48,0.1981,none,none,0
840,2026-01-01 07:16:00,CP-005,238.96,240.67,0.71,on,none,10.17,38.23,0.98,iec61850,start_charging,8,20.02,87.04,44.24,238.96,239.47,0.51,0.1988,none,none,0
841,2026-01-01 02:45:00,CP-009,222.04,220.39,0.75,off,none,27.95,29.96,0.41,modbus,read_register,6,13.53,58.83,34.92,222.04,222.61,0.57,0.1727,none,none,0
842,2026-01-01 07:05:00,CP-016,224.81,225.04,0.1,on,none,37.73,23.3,0.22,iec61850,start_charging,4,15.31,66.57,22.27,224.81,224.77,0.04,0.061,none,none,0
843,2026-01-01 04:23:00,CP-014,222.14,222.58,0.2,on,none,14.83,43.35,0.22,ocpp,start_charging,2,17.39,75.61,21.16,222.14,222.41,0.27,0.1344,none,none,0
844,2026-01-01 11:27:00,CP-004,227.01,228.19,0.52,off,none,26.52,41.92,0.7,dnp3,read_register,6,17.86,77.65,32.69,227.01,226.55,0.46,0.1317,none,none,0
845,2026-01-01 04:59:00,CP-007,228.26,229.4,0.5,off,none,17.15,30.16,0.48,iec61850,set_power_limit,6,17.71,77.0,29.95,228.26,227.54,0.72,0.1728,none,none,0
846,2026-01-01 11:13:00,CP-019,227.27,225.63,0.73,on,none,38.43,25.73,0.99,iec61850,stop_charging,3,20.86,90.7,44.29,227.27,227.25,0.02,0.0727,none,none,0
847,2026-01-01 02:53:00,CP-018,231.61,231.91,0.13,off,none,24.96,25.84,0.68,ocpp,start_charging,1,12.17,52.91,27.39,231.61,232.45,0.84,0.0172,none,none,0
848,2026-01-01 04:24:00,CP-004,235.44,235.24,0.09,on,none,48.55,5.2,0.74,dnp3,set_power_limit,8,20.56,89.39,39.53,235.44,236.26,0.82,0.1384,none,none,0
849,2026-01-01 15:58:00,CP-001,231.71,231.71,0.0,on,none,22.78,15.97,0.48,ocpp,write_register,80,1.43,6.22,88.56,231.71,228.43,3.28,0.8212,sensor_spoofing,temperature_spoof,1
850,2026-01-01 12:48:00,CP-017,237.85,237.85,0.0,on,none,47.29,40.74,0.32,modbus,reset_device,100,0.02,0.09,85.47,237.85,236.61,1.24,0.9773,sensor_spoofing,temperature_spoof,1
851,2026-01-01 02:12:00,CP-012,239.09,240.31,0.51,off,none,11.68,47.99,0.08,dnp3,start_charging,8,7.07,30.74,40.7,239.09,238.63,0.46,0.1124,none,none,0
852,2026-01-01 01:41:00,CP-004,225.7,226.75,0.46,off,none,27.97,28.1,0.83,modbus,write_register,8,19.81,86.13,43.26,225.7,225.53,0.17,0.0793,none,none,0
853,2026-01-01 00:21:00,CP-020,224.21,223.58,0.28,off,none,30.22,16.3,0.91,modbus,read_register,7,18.76,81.57,21.1,224.21,223.88,0.33,0.0262,none,none,0
854,2026-01-01 08:11:00,CP-005,222.47,220.84,0.74,off,none,17.23,12.57,0.51,iec61850,set_power_limit,10,7.04,30.61,44.95,222.47,221.48,0.99,0.1534,none,none,0
855,2026-01-01 04:11:00,CP-017,225.4,225.82,0.19,on,none,26.75,45.44,0.51,modbus,start_charging,2,17.91,77.87,32.44,225.4,225.62,0.22,0.1556,none,none,0
856,2026-01-01 11:02:00,CP-008,224.21,223.11,0.49,on,none,14.69,36.31,0.14,modbus,stop_charging,6,4.03,17.52,22.65,224.21,224.37,0.16,0.0954,none,none,0
857,2026-01-01 14:26:00,CP-017,222.05,222.05,2.36,transitioning,override,439.06,10.62,1.49,dnp3,write_register,29,14.94,64.96,50.81,222.05,224.59,2.54,0.888,actuator_manipulation,charger_manipulation,1
858,2026-01-01 01:21:00,CP-005,233.74,233.64,0.04,on,none,43.27,9.2,0.1,iec61850,write_register,9,4.14,18.0,43.92,233.74,233.86,0.12,0.134,none,none,0
859,2026-01-01 07:19:00,CP-017,227.89,227.85,0.02,on,none,46.34,21.25,0.15,dnp3,start_charging,7,10.08,43.83,27.12,227.89,227.59,0.3,0.1955,none,none,0
860,2026-01-01 11:42:00,CP-011,19.31,231.35,91.65,on,write_register,25.42,62.17,1.58,modbus,set_power_limit,55,2.15,9.35,53.12,19.31,231.35,212.04,0.923,false_data_injection,measurement_injection,1
861,2026-01-01 00:14:00,CP-007,230.73,229.29,0.63,on,none,21.14,16.24,0.92,dnp3,set_power_limit,2,3.96,17.22,44.98,230.73,231.4,0.67,0.1938,none,none,0
862,2026-01-01 03:25:00,CP-002,238.43,240.02,0.66,off,none,38.03,21.76,0.97,modbus,set_power_limit,2,12.6,54.78,35.93,238.43,238.22,0.21,0.1184,none,none,0
863,2026-01-01 11:11:00,CP-017,230.33,231.24,0.39,off,none,27.9,10.9,0.29,dnp3,read_register,7,7.54,32.78,44.93,230.33,230.54,0.21,0.1916,none,none,0
864,2026-01-01 09:18:00,CP-016,229.48,229.8,0.14,on,none,18.29,45.27,0.45,ocpp,stop_charging,4,8.81,38.3,42.22,229.48,229.62,0.14,0.1871,none,none,0
865,2026-01-01 03:01:00,CP-001,235.92,234.8,0.48,on,none,20.99,29.19,0.17,dnp3,set_power_limit,8,13.44,58.43,22.83,235.92,235.15,0.77,0.155,none,none,0
866,2026-01-01 05:36:00,CP-003,229.36,229.92,0.24,off,none,32.32,47.22,0.42,iec61850,read_register,10,8.05,35.0,21.02,229.36,228.5,0.86,0.0608,none,none,0
867,2026-01-01 12:24:00,CP-003,171.07,224.54,23.81,fault,override,1347.91,262.47,11.14,modbus,write_register,76,29.51,128.3,21.53,171.07,255.03,83.96,0.8621,combined_attack,sensor_plus_actuator,1
868,2026-01-01 09:34:00,CP-015,222.81,224.09,0.57,on,none,16.82,5.81,0.1,iec61850,read_register,9,17.09,74.3,24.21,222.81,223.15,0.34,0.0022,none,none,0
869,2026-01-01 06:38:00,CP-017,237.24,236.61,0.27,on,none,48.69,31.8,0.82,dnp3,stop_charging,7,7.52,32.7,31.0,237.24,237.52,0.28,0.0422,none,none,0
870,2026-01-01 04:00:00,CP-009,232.81,234.26,0.62,off,none,36.24,47.85,0.65,ocpp,write_register,9,17.54,76.26,42.49,232.81,233.42,0.61,0.1605,none,none,0
871,2026-01-01 01:58:00,CP-009,223.93,225.76,0.81,off,none,15.01,18.63,0.53,ocpp,set_power_limit,10,5.93,25.78,36.47,223.93,224.37,0.44,0.121,none,none,0
872,2026-01-01 13:19:00,CP-007,229.35,229.35,0.58,transitioning,force_off,580.17,26.03,0.65,dnp3,reset_device,95,3.6,15.65,51.54,229.35,227.57,1.78,0.6418,actuator_manipulation,relay_manipulation,1
873,2026-01-01 04:54:00,CP-006,232.46,232.5,0.02,on,none,38.97,20.42,0.45,modbus,write_register,7,10.32,44.87,22.71,232.46,231.86,0.6,0.1719,none,none,0
874,2026-01-01 09:25:00,CP-018,225.99,226.34,0.15,on,none,46.89,11.92,0.95,iec61850,set_power_limit,10,20.36,88.52,34.35,225.99,225.77,0.22,0.0763,none,none,0
875,2026-01-01 11:17:00,CP-011,221.29,220.66,0.29,off,none,18.51,38.36,0.11,dnp3,read_register,9,5.96,25.91,31.75,221.29,221.57,0.28,0.064,none,none,0
876,2026-01-01 09:06:00,CP-003,222.04,220.26,0.81,on,none,21.8,22.17,0.1,dnp3,write_register,10,17.96,78.09,35.6,222.04,221.95,0.09,0.0928,none,none,0
877,2026-01-01 03:38:00,CP-017,237.21,239.05,0.77,off,none,38.18,34.8,0.59,iec61850,start_charging,6,5.59,24.3,23.94,237.21,238.11,0.9,0.1584,none,none,0
878,2026-01-01 09:54:00,CP-014,230.5,231.12,0.27,off,none,16.83,21.86,0.7,ocpp,stop_charging,3,12.55,54.57,22.76,230.5,230.63,0.13,0.0425,none,none,0
879,2026-01-01 08:28:00,CP-005,223.47,222.1,0.62,off,none,14.04,23.72,0.99,iec61850,write_register,4,13.58,59.04,44.98,223.47,223.19,0.28,0.0522,none,none,0
880,2026-01-01 00:52:00,CP-008,238.48,239.63,0.48,on,none,27.01,29.51,0.65,iec61850,write_register,2,4.13,17.96,39.82,238.48,238.67,0.19,0.1648,none,none,0
881,2026-01-01 11:19:00,CP-009,232.71,231.04,0.72,on,none,20.96,8.68,0.87,dnp3,stop_charging,9,7.07,30.74,42.33,232.71,232.08,0.63,0.0107,none,none,0
882,2026-01-01 10:14:00,CP-019,231.46,231.75,0.13,off,none,37.75,9.25,0.59,dnp3,stop_charging,7,8.67,37.7,23.13,231.46,231.11,0.35,0.1428,none,none,0
883,2026-01-01 13:08:00,CP-002,28.87,236.14,87.77,transitioning,write_register,30.02,16.14,1.68,dnp3,update_firmware,69,2.12,9.22,32.42,28.87,236.14,207.27,0.9355,false_data_injection,state_injection,1
884,2026-01-01 05:13:00,CP-013,223.92,225.12,0.53,on,none,28.92,5.44,0.42,ocpp,set_power_limit,9,16.69,72.57,39.63,223.92,223.52,0.4,0.1124,none,none,0
885,2026-01-01 13:27:00,CP-002,223.59,223.59,2.59,fault,override,844.98,20.58,1.47,dnp3,update_firmware,21,10.57,45.96,25.63,223.59,219.88,3.71,0.8028,actuator_manipulation,breaker_manipulation,1
886,2026-01-01 10:55:00,CP-008,220.48,220.19,0.13,on,none,24.13,17.91,0.92,dnp3,read_register,8,6.22,27.04,22.75,220.48,219.68,0.8,0.1912,none,none,0
887,2026-01-01 13:06:00,CP-009,147.41,232.83,36.69,fault,bypass,559.73,230.25,21.27,ocpp,update_firmware,86,39.68,172.52,46.81,147.41,262.73,115.32,0.9088,combined_attack,multi_vector,1
888,2026-01-01 13:34:00,CP-002,229.46,229.46,2.18,transitioning,force_off,421.48,35.21,1.21,ocpp,reset_device,56,17.45,75.87,29.54,229.46,228.53,0.93,0.6075,actuator_manipulation,charger_manipulation,1
889,2026-01-01 12:31:00,CP-001,239.02,239.02,1.25,transitioning,bypass,470.03,22.76,1.23,iec61850,start_charging,52,4.63,20.13,47.38,239.02,242.12,3.1,0.8432,actuator_manipulation,charger_manipulation,1
890,2026-01-01 16:21:00,CP-009,110.1,223.34,50.7,fault,override,388.1,597.62,26.84,modbus,set_power_limit,72,34.56,150.26,30.48,110.1,244.06,133.96,0.7949,combined_attack,fdi_plus_scada,1
891,2026-01-01 00:16:00,CP-018,233.24,233.19,0.02,on,none,21.87,48.59,0.58,modbus,start_charging,1,3.95,17.17,31.92,233.24,234.08,0.84,0.1062,none,none,0
892,2026-01-01 07:06:00,CP-015,237.16,238.15,0.42,on,none,49.06,25.87,0.14,dnp3,write_register,6,14.91,64.83,37.6,237.16,236.16,1.0,0.1255,none,none,0
893,2026-01-01 09:19:00,CP-012,225.09,223.43,0.74,on,none,21.8,28.35,0.23,modbus,stop_charging,9,14.8,64.35,30.65,225.09,225.03,0.06,0.0818,none,none,0
894,2026-01-01 13:54:00,CP-019,234.4,234.4,6.43,unknown,inject_command,326.49,282.5,5.01,dnp3,set_power_limit,54,11.41,49.61,37.24,234.4,231.17,3.23,0.8029,scada_attack,command_injection,1
895,2026-01-01 09:08:00,CP-007,238.09,236.59,0.63,off,none,24.22,26.66,0.62,ocpp,write_register,3,18.14,78.87,21.51,238.09,237.71,0.38,0.0872,none,none,0
896,2026-01-01 16:10:00,CP-013,13.65,232.33,94.12,unknown,write_register,49.15,30.62,1.46,modbus,write_register,72,0.66,2.87,36.08,13.65,232.33,218.68,0.6663,false_data_injection,state_injection,1
897,2026-01-01 13:43:00,CP-016,11.24,222.65,94.95,unknown,write_register,28.45,28.28,1.81,ocpp,update_firmware,42,2.92,12.7,37.51,11.24,222.65,211.41,0.6445,false_data_injection,measurement_injection,1
898,2026-01-01 13:42:00,CP-008,48.07,232.51,79.33,on,write_register,39.72,88.93,1.96,ocpp,update_firmware,40,1.37,5.96,45.31,48.07,232.51,184.44,0.6957,false_data_injection,state_injection,1
899,2026-01-01 01:17:00,CP-006,222.2,223.67,0.66,on,none,10.59,40.55,0.24,iec61850,read_register,3,8.04,34.96,23.17,222.2,222.04,0.16,0.0227,none,none,0
900,2026-01-01 00:48:00,CP-018,225.84,227.62,0.78,off,none,14.1,5.55,0.28,dnp3,stop_charging,6,6.5,28.26,21.28,225.84,226.72,0.88,0.0955,none,none,0
901,2026-01-01 07:20:00,CP-018,221.75,222.66,0.41,off,none,39.66,23.7,0.44,ocpp,stop_charging,7,5.65,24.57,34.68,221.75,220.92,0.83,0.0416,none,none,0
902,2026-01-01 16:26:00,CP-015,235.27,235.27,7.79,unknown,inject_command,80.28,487.25,18.99,dnp3,start_charging,76,3.69,16.04,45.6,235.27,236.62,1.35,0.6576,scada_attack,protocol_manipulation,1
903,2026-01-01 06:46:00,CP-004,238.25,239.11,0.36,on,none,11.39,8.17,0.73,dnp3,read_register,8,5.83,25.35,36.01,238.25,239.12,0.87,0.1329,none,none,0
904,2026-01-01 04:04:00,CP-002,237.33,237.66,0.14,on,none,28.89,13.75,0.12,dnp3,set_power_limit,5,10.85,47.17,41.77,237.33,236.63,0.7,0.1985,none,none,0
905,2026-01-01 15:25:00,CP-010,227.47,227.47,0.64,transitioning,override,250.5,25.12,0.83,ocpp,start_charging,49,16.08,69.91,51.86,227.47,231.5,4.03,0.8535,actuator_manipulation,charger_manipulation,1
906,2026-01-01 14:02:00,CP-005,135.06,231.48,41.65,unknown,bypass,955.9,447.31,21.13,iec61850,reset_device,22,28.51,123.96,46.95,135.06,277.6,142.54,0.8797,combined_attack,fdi_plus_scada,1
907,2026-01-01 03:47:00,CP-015,225.27,226.62,0.6,on,none,16.05,36.34,0.1,iec61850,set_power_limit,7,21.44,93.22,34.74,225.27,225.38,0.11,0.1682,none,none,0
908,2026-01-01 00:41:00,CP-013,227.93,228.79,0.38,on,none,33.68,42.38,0.24,iec61850,set_power_limit,2,18.13,78.83,34.15,227.93,227.01,0.92,0.1065,none,none,0
909,2026-01-01 15:17:00,CP-002,230.15,230.15,9.74,transitioning,reset_device,445.18,330.17,7.84,modbus,reset_device,29,4.51,19.61,26.59,230.15,233.64,3.49,0.9025,scada_attack,command_injection,1
910,2026-01-01 16:09:00,CP-019,194.39,222.23,12.53,on,none,18.82,32.16,0.75,iec61850,update_firmware,50,0.46,2.0,39.38,194.39,192.56,1.83,0.6879,sensor_spoofing,voltage_spoof,1
911,2026-01-01 00:04:00,CP-009,234.04,234.77,0.31,on,none,34.37,12.7,0.73,ocpp,stop_charging,7,8.13,35.35,43.13,234.04,234.42,0.38,0.0439,none,none,0
912,2026-01-01 15:24:00,CP-010,18.66,230.38,91.9,fault,write_register,10.52,34.26,0.48,iec61850,reset_device,99,1.29,5.61,24.26,18.66,230.38,211.72,0.6518,false_data_injection,register_injection,1
913,2026-01-01 06:44:00,CP-010,229.34,231.08,0.75,off,none,46.91,17.44,0.43,iec61850,start_charging,3,17.83,77.52,26.93,229.34,228.46,0.88,0.0777,none,none,0
914,2026-01-01 04:20:00,CP-015,228.88,229.17,0.13,on,none,44.26,25.12,0.12,dnp3,read_register,2,10.67,46.39,20.9,228.88,228.98,0.1,0.1652,none,none,0
915,2026-01-01 09:53:00,CP-003,222.19,222.48,0.13,off,none,42.57,17.11,0.21,dnp3,start_charging,1,21.75,94.57,40.41,222.19,221.19,1.0,0.014,none,none,0
916,2026-01-01 11:24:00,CP-015,228.28,227.69,0.26,off,none,30.93,39.43,0.11,ocpp,stop_charging,7,10.09,43.87,33.82,228.28,227.61,0.67,0.0872,none,none,0
917,2026-01-01 03:54:00,CP-014,232.1,230.46,0.71,off,none,18.46,42.08,0.74,iec61850,read_register,9,18.04,78.43,21.64,232.1,232.52,0.42,0.0807,none,none,0
918,2026-01-01 13:57:00,CP-011,148.76,222.06,33.01,fault,inject_command,487.67,494.88,25.72,ocpp,set_power_limit,40,33.14,144.09,38.08,148.76,256.27,107.51,0.8381,combined_attack,fdi_plus_scada,1
919,2026-01-01 16:37:00,CP-007,13.18,222.97,94.09,unknown,write_register,45.01,19.03,2.99,ocpp,write_register,29,0.85,3.7,31.65,13.18,222.97,209.79,0.728,false_data_injection,measurement_injection,1
920,2026-01-01 14:33:00,CP-003,232.33,232.33,4.18,fault,bypass,862.95,9.56,1.44,dnp3,start_charging,99,17.06,74.17,37.4,232.33,229.19,3.14,0.7531,actuator_manipulation,breaker_manipulation,1
921,2026-01-01 11:07:00,CP-004,221.56,221.97,0.18,off,none,11.12,17.7,0.54,modbus,write_register,10,3.21,13.96,42.74,221.56,220.94,0.62,0.0403,none,none,0
922,2026-01-01 15:13:00,CP-002,227.5,227.5,2.56,unknown,override,765.82,10.96,0.69,iec61850,set_power_limit,44,9.97,43.35,37.11,227.5,225.17,2.33,0.9653,actuator_manipulation,charger_manipulation,1
923,2026-01-01 05:07:00,CP-009,224.97,223.34,0.73,off,none,13.04,46.91,0.48,iec61850,write_register,10,8.11,35.26,43.68,224.97,225.34,0.37,0.182,none,none,0
924,2026-01-01 04:31:00,CP-019,230.93,231.34,0.18,on,none,21.77,12.98,0.68,ocpp,write_register,9,5.27,22.91,21.02,230.93,230.49,0.44,0.0528,none,none,0
925,2026-01-01 07:40:00,CP-016,235.85,234.66,0.51,off,none,29.61,16.77,0.34,modbus,read_register,7,19.72,85.74,22.98,235.85,235.75,0.1,0.1706,none,none,0
926,2026-01-01 03:48:00,CP-017,228.37,228.51,0.06,off,none,32.91,15.6,0.3,dnp3,read_register,9,13.85,60.22,32.92,228.37,228.51,0.14,0.1966,none,none,0
927,2026-01-01 15:53:00,CP-019,233.07,233.07,5.86,unknown,update_firmware,128.26,280.69,17.8,modbus,start_charging,96,3.93,17.09,31.6,233.07,229.17,3.9,0.6619,scada_attack,replay_attack,1
928,2026-01-01 14:15:00,CP-008,2.38,239.76,99.01,off,none,44.25,29.15,0.13,modbus,start_charging,80,1.41,6.13,51.6,2.38,-1.34,3.72,0.8625,sensor_spoofing,power_spoof,1
929,2026-01-01 05:22:00,CP-010,229.38,227.41,0.87,off,none,47.88,26.47,0.01,dnp3,start_charging,10,7.39,32.13,20.18,229.38,229.13,0.25,0.0823,none,none,0
930,2026-01-01 03:56:00,CP-017,227.94,229.63,0.74,on,none,19.68,27.0,0.45,dnp3,set_power_limit,9,9.65,41.96,24.09,227.94,228.73,0.79,0.1498,none,none,0
931,2026-01-01 09:45:00,CP-006,231.85,233.17,0.57,on,none,19.45,8.52,0.72,iec61850,write_register,4,7.65,33.26,24.41,231.85,231.35,0.5,0.0571,none,none,0
932,2026-01-01 10:23:00,CP-019,236.43,236.39,0.02,off,none,38.02,43.94,0.55,modbus,read_register,3,9.04,39.3,38.8,236.43,235.79,0.64,0.1612,none,none,0
933,2026-01-01 15:06:00,CP-011,237.36,237.36,9.31,transitioning,inject_command,469.86,344.93,16.03,modbus,reset_device,32,5.48,23.83,47.54,237.36,233.22,4.14,0.6035,scada_attack,command_injection,1
934,2026-01-01 07:54:00,CP-008,232.0,233.09,0.47,off,none,23.17,31.29,0.39,ocpp,stop_charging,4,5.74,24.96,24.38,232.0,232.94,0.94,0.0879,none,none,0
935,2026-01-01 16:38:00,CP-008,228.2,228.2,6.68,unknown,inject_command,314.45,474.97,8.15,dnp3,reset_device,24,20.67,89.87,32.75,228.2,227.11,1.09,0.738,scada_attack,protocol_manipulation,1
936,2026-01-01 15:00:00,CP-008,1.94,220.07,99.12,on,none,44.28,39.3,0.04,modbus,read_register,80,2.81,12.22,42.57,1.94,-0.24,2.18,0.8464,sensor_spoofing,power_spoof,1
937,2026-01-01 14:10:00,CP-019,175.26,223.26,21.5,unknown,bypass,1494.43,336.81,14.21,modbus,update_firmware,84,34.0,147.83,28.93,175.26,246.62,71.36,0.7828,combined_attack,sensor_plus_actuator,1
938,2026-01-01 08:05:00,CP-008,232.35,233.98,0.7,off,none,33.32,34.13,0.09,dnp3,write_register,6,21.51,93.52,29.94,232.35,231.77,0.58,0.0767,none,none,0
939,2026-01-01 01:04:00,CP-008,234.94,234.68,0.11,on,none,40.41,36.68,0.1,ocpp,start_charging,1,3.87,16.83,39.9,234.94,234.53,0.41,0.075,none,none,0
940,2026-01-01 13:31:00,CP-001,225.95,225.95,1.12,on,inject_command,382.41,199.45,6.26,modbus,write_register,38,3.68,16.0,42.15,225.95,225.26,0.69,0.7099,scada_attack,protocol_manipulation,1
941,2026-01-01 10:42:00,CP-007,223.86,223.64,0.1,on,none,13.0,29.6,0.34,dnp3,write_register,9,16.69,72.57,21.1,223.86,223.24,0.62,0.1101,none,none,0
942,2026-01-01 10:03:00,CP-004,233.31,235.0,0.72,off,none,13.62,36.13,0.87,modbus,start_charging,7,20.29,88.22,38.57,233.31,233.76,0.45,0.1308,none,none,0
943,2026-01-01 06:57:00,CP-016,232.24,230.59,0.72,off,none,23.91,5.21,0.24,modbus,set_power_limit,2,14.76,64.17,41.57,232.24,233.21,0.97,0.1015,none,none,0
944,2026-01-01 00:18:00,CP-019,231.3,230.57,0.32,off,none,18.17,37.23,0.24,dnp3,write_register,5,11.69,50.83,43.23,231.3,232.17,0.87,0.0019,none,none,0
945,2026-01-01 16:17:00,CP-002,169.34,235.66,28.14,fault,inject_command,957.53,573.91,27.9,ocpp,read_register,45,40.07,174.22,22.7,169.34,278.85,109.51,0.7076,combined_attack,multi_vector,1
946,2026-01-01 04:51:00,CP-017,232.87,231.72,0.5,on,none,16.29,32.09,0.82,ocpp,stop_charging,6,16.68,72.52,32.04,232.87,232.83,0.04,0.0421,none,none,0
947,2026-01-01 00:45:00,CP-018,235.16,235.92,0.32,off,none,27.93,5.78,0.29,dnp3,write_register,5,15.62,67.91,29.23,235.16,235.27,0.11,0.0688,none,none,0
948,2026-01-01 07:47:00,CP-003,234.35,234.66,0.13,off,none,20.93,30.49,0.53,dnp3,write_register,6,18.12,78.78,36.29,234.35,233.95,0.4,0.1608,none,none,0
949,2026-01-01 12:54:00,CP-020,176.02,222.58,20.92,fault,inject_command,408.3,467.13,28.24,modbus,reset_device,26,37.97,165.09,32.67,176.02,248.53,72.51,0.6628,combined_attack,fdi_plus_scada,1
950,2026-01-01 09:11:00,CP-011,237.04,237.3,0.11,off,none,34.64,23.84,0.16,dnp3,read_register,8,7.17,31.17,20.09,237.04,236.49,0.55,0.0461,none,none,0
951,2026-01-01 04:57:00,CP-004,228.51,227.53,0.43,on,none,46.4,8.77,0.6,dnp3,start_charging,4,3.1,13.48,38.59,228.51,227.52,0.99,0.1045,none,none,0
952,2026-01-01 09:20:00,CP-016,226.34,225.87,0.21,on,none,27.67,16.95,0.08,modbus,start_charging,9,12.74,55.39,36.09,226.34,226.91,0.57,0.1853,none,none,0
953,2026-01-01 10:05:00,CP-011,239.08,239.39,0.13,on,none,22.43,31.55,0.19,dnp3,stop_charging,6,17.65,76.74,39.94,239.08,239.95,0.87,0.0253,none,none,0
954,2026-01-01 12:17:00,CP-007,184.07,232.58,20.86,off,none,40.98,30.57,0.86,iec61850,write_register,87,1.49,6.48,49.13,184.07,184.77,0.7,0.7895,sensor_spoofing,voltage_spoof,1
955,2026-01-01 07:45:00,CP-001,233.92,234.27,0.15,off,none,25.11,22.56,0.57,dnp3,read_register,4,9.38,40.78,32.57,233.92,234.45,0.53,0.0679,none,none,0
956,2026-01-01 00:40:00,CP-015,233.99,235.06,0.46,on,none,34.24,48.37,0.72,ocpp,start_charging,2,14.0,60.87,43.22,233.99,234.14,0.15,0.1816,none,none,0
957,2026-01-01 16:30:00,CP-014,226.56,226.56,4.99,fault,reset_device,478.45,220.14,17.95,modbus,update_firmware,38,12.67,55.09,39.43,226.56,230.0,3.44,0.6876,scada_attack,protocol_manipulation,1
958,2026-01-01 12:29:00,CP-012,238.45,238.45,0.0,on,none,40.29,20.34,0.83,dnp3,update_firmware,74,2.35,10.22,117.14,238.45,240.97,2.52,0.923,sensor_spoofing,temperature_spoof,1
959,2026-01-01 13:09:00,CP-011,176.43,237.67,25.77,unknown,bypass,471.46,346.76,18.83,iec61850,reset_device,35,38.95,169.35,35.24,176.43,268.12,91.69,0.6101,combined_attack,sensor_plus_actuator,1
960,2026-01-01 07:25:00,CP-005,226.39,227.9,0.66,on,none,24.3,7.38,0.36,iec61850,read_register,5,8.54,37.13,35.97,226.39,225.54,0.85,0.0388,none,none,0
961,2026-01-01 03:21:00,CP-002,231.06,232.72,0.71,off,none,18.98,16.17,0.92,iec61850,start_charging,2,13.86,60.26,22.99,231.06,231.41,0.35,0.0105,none,none,0
962,2026-01-01 10:26:00,CP-008,226.1,227.53,0.63,off,none,26.26,19.07,0.09,modbus,read_register,4,20.95,91.09,24.13,226.1,225.21,0.89,0.1487,none,none,0
963,2026-01-01 15:49:00,CP-003,229.05,229.05,0.0,off,none,36.46,5.48,0.6,iec61850,stop_charging,67,0.63,2.74,97.14,229.05,229.95,0.9,0.7914,sensor_spoofing,temperature_spoof,1
964,2026-01-01 10:27:00,CP-018,238.59,239.82,0.51,on,none,48.49,24.08,0.51,ocpp,stop_charging,8,12.79,55.61,44.95,238.59,239.37,0.78,0.1396,none,none,0
965,2026-01-01 10:04:00,CP-018,239.32,239.07,0.1,on,none,18.94,10.21,0.09,modbus,start_charging,10,20.81,90.48,38.62,239.32,238.55,0.77,0.0735,none,none,0
966,2026-01-01 09:01:00,CP-001,239.84,240.61,0.32,off,none,37.23,44.74,0.0,dnp3,read_register,6,11.22,48.78,44.88,239.84,239.39,0.45,0.136,none,none,0
967,2026-01-01 15:11:00,CP-016,1.26,239.83,99.47,off,none,49.28,45.69,0.02,iec61850,write_register,26,1.95,8.48,44.52,1.26,-1.11,2.37,0.9985,sensor_spoofing,power_spoof,1
968,2026-01-01 06:40:00,CP-014,220.24,221.95,0.77,off,none,25.28,19.21,0.53,modbus,read_register,9,15.11,65.7,43.9,220.24,220.1,0.14,0.1836,none,none,0
969,2026-01-01 09:03:00,CP-001,239.81,238.71,0.46,off,none,48.31,46.26,0.2,iec61850,start_charging,2,14.89,64.74,22.42,239.81,239.77,0.04,0.1616,none,none,0
970,2026-01-01 04:40:00,CP-018,225.9,226.44,0.24,off,none,37.09,46.14,0.8,iec61850,read_register,9,19.62,85.3,23.53,225.9,224.98,0.92,0.1145,none,none,0
971,2026-01-01 08:37:00,CP-005,230.41,230.57,0.07,on,none,13.71,29.83,0.52,ocpp,read_register,1,19.92,86.61,33.5,230.41,229.93,0.48,0.1664,none,none,0
972,2026-01-01 12:42:00,CP-019,105.9,222.16,52.33,unknown,inject_command,1392.81,433.87,24.81,dnp3,start_charging,81,42.5,184.78,45.67,105.9,263.87,157.97,0.8358,combined_attack,multi_vector,1
973,2026-01-01 12:35:00,CP-017,224.08,224.08,0.0,off,none,12.86,24.19,0.28,modbus,start_charging,97,2.36,10.26,31.72,224.08,223.16,0.92,0.8608,sensor_spoofing,current_spoof,1
974,2026-01-01 14:39:00,CP-017,226.27,226.27,6.04,transitioning,inject_command,365.97,490.6,17.32,ocpp,stop_charging,54,18.34,79.74,40.1,226.27,221.8,4.47,0.8475,scada_attack,replay_attack,1
