timestamp,charge_point_id,protocol,encryption_type,tls_version,cipher_suite,is_encrypted,cipher_strength,key_size,certificate_status,certificate_days_remaining,handshake_completed,message_integrity_check,session_key_rotation,forward_secrecy,anomaly_type,label
2025-12-04 13:16:08,CP-029,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,valid,358,1,1,1,1,none,0
2025-12-04 10:32:08,CP-027,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,521,valid,332,1,1,1,1,none,0
2025-12-04 09:32:08,CP-002,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,384,verified,99,1,1,1,1,none,0
2025-12-04 07:06:08,CP-018,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,96,1,1,1,1,none,0
2025-12-04 04:32:08,CP-040,OCPP 2.0.1,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,75,1,1,1,1,none,0
2025-12-04 11:44:08,CP-022,CAN-BUS,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,verified,101,1,1,1,1,none,0
2025-12-04 07:10:08,CP-028,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,122,1,1,1,1,none,0
2025-12-04 13:53:08,CP-045,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,241,1,1,1,1,none,0
2025-12-04 06:32:08,CP-004,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,valid,42,1,1,1,1,none,0
2025-12-04 05:46:08,CP-003,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,384,verified,166,1,1,1,1,none,0
2025-12-04 11:36:08,CP-030,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,384,verified,260,1,1,1,1,none,0
2025-12-04 14:20:08,CP-019,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,valid,355,1,1,1,1,none,0
2025-12-04 14:56:08,CP-010,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,193,1,1,1,1,none,0
2025-12-04 09:46:08,CP-028,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,104,1,1,1,1,none,0
2025-12-04 15:44:08,CP-032,OCPP 1.6,NONE,TLS 1.1,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,40,112,valid,60,1,1,1,0,weak_cipher,1
2025-12-04 07:51:08,CP-044,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,valid,244,1,1,1,1,none,0
2025-12-04 12:02:08,CP-023,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,verified,89,1,1,1,1,none,0
2025-12-04 16:33:08,CP-015,OCPP 1.6,NONE,NONE,NONE,0,0,0,valid,226,0,0,1,0,plaintext_communication,1
2025-12-04 06:00:08,CP-029,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,valid,107,1,1,1,1,none,0
2025-12-04 17:54:08,CP-048,ISO 15118,NONE,NONE,NONE,0,0,0,valid,289,0,0,1,0,plaintext_communication,1
2025-12-04 11:54:08,CP-020,CAN-BUS,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,153,1,1,1,1,none,0
2025-12-04 04:58:08,CP-023,CAN-BUS,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,194,1,1,1,1,none,0
2025-12-04 16:50:08,CP-017,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,0,256,256,valid,318,0,0,1,1,encryption_bypass,1
2025-12-04 06:14:08,CP-024,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,verified,129,1,1,1,1,none,0
2025-12-04 03:36:08,CP-003,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,verified,170,1,1,1,1,none,0
2025-12-04 14:51:08,CP-011,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,521,verified,177,1,1,1,1,none,0
2025-12-04 13:33:08,CP-040,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,155,1,1,1,1,none,0
2025-12-04 14:46:08,CP-009,OCPP 2.0.1,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,verified,95,1,1,1,1,none,0
2025-12-04 06:10:08,CP-011,CAN-BUS,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,verified,205,1,1,1,1,none,0
2025-12-04 05:12:08,CP-032,CAN-BUS,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,85,1,1,1,1,none,0
2025-12-04 06:20:08,CP-050,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,521,valid,326,1,1,1,1,none,0
2025-12-04 11:45:08,CP-015,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,valid,111,1,1,1,1,none,0
2025-12-04 14:15:08,CP-019,ISO 15118,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,321,1,1,1,1,none,0
2025-12-04 09:57:08,CP-007,ISO 15118,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,valid,232,1,1,1,1,none,0
2025-12-04 05:02:08,CP-016,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,verified,102,1,1,1,1,none,0
2025-12-04 13:25:08,CP-039,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,valid,315,1,1,1,1,none,0
2025-12-04 18:16:08,CP-044,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,64,0,0,1,0,plaintext_communication,1
2025-12-04 12:45:08,CP-030,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,256,valid,181,1,1,1,1,none,0
2025-12-04 09:11:08,CP-046,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,valid,91,1,1,1,1,none,0
2025-12-04 15:42:08,CP-031,OCPP 2.0,3DES,SSL 2.0,NONE,1,112,256,valid,66,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 09:01:08,CP-023,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,107,1,1,1,1,none,0
2025-12-04 08:22:08,CP-028,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,163,1,1,1,1,none,0
2025-12-04 06:31:08,CP-042,CAN-BUS,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,521,valid,317,1,1,1,1,none,0
2025-12-04 09:31:08,CP-050,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,valid,301,1,1,1,1,none,0
2025-12-04 03:41:08,CP-014,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,valid,97,1,1,1,1,none,0
2025-12-04 17:36:08,CP-030,OCPP 2.0,3DES,SSL 3.0,NULL,1,128,256,valid,202,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 17:08:08,CP-004,ISO 15118,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,self_signed,-7,1,1,1,1,certificate_error,1
2025-12-04 05:35:08,CP-020,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,valid,192,1,1,1,1,none,0
2025-12-04 17:18:08,CP-005,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,hostname_mismatch,0,1,1,1,1,certificate_error,1
2025-12-04 03:29:08,CP-037,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,206,1,1,1,1,none,0
2025-12-04 15:08:08,CP-030,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,244,0,0,1,0,plaintext_communication,1
2025-12-04 13:15:08,CP-004,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,210,1,1,1,1,none,0
2025-12-04 15:50:08,CP-014,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,self_signed,305,1,0,1,1,man_in_the_middle,1
2025-12-04 17:06:08,CP-048,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,hostname_mismatch,-15,1,1,1,1,certificate_error,1
2025-12-04 13:57:08,CP-005,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,384,valid,232,1,1,1,1,none,0
2025-12-04 15:26:08,CP-050,OCPP 2.0.1,NULL,TLS 1.1,NULL,1,64,64,valid,284,1,1,1,0,weak_cipher,1
2025-12-04 18:24:08,CP-050,OCPP 2.0,SHA1,TLS 1.1,TLS_RSA_WITH_RC4_128_SHA,1,56,64,valid,256,1,1,1,0,weak_cipher,1
2025-12-04 09:17:08,CP-005,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,261,1,1,1,1,none,0
2025-12-04 05:51:08,CP-006,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,135,1,1,1,1,none,0
2025-12-04 05:26:08,CP-015,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,valid,148,1,1,1,1,none,0
2025-12-04 12:59:08,CP-006,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,valid,184,1,1,1,1,none,0
2025-12-04 11:29:08,CP-007,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,valid,319,1,1,1,1,none,0
2025-12-04 04:36:08,CP-050,ISO 15118,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,verified,186,1,1,1,1,none,0
2025-12-04 05:45:08,CP-041,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,521,valid,317,1,1,1,1,none,0
2025-12-04 19:00:08,CP-039,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,287,0,0,1,0,plaintext_communication,1
2025-12-04 19:47:08,CP-022,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,self_signed,-1,1,1,1,1,certificate_error,1
