record_id,timestamp,charge_point_id,session_id,tariff_type,base_price_kwh,price_per_kwh,original_price,modified_price,price_change_percent,discount_code,discount_applied,expected_discount,final_price,energy_kwh,total_cost,user_role,update_source,is_authorized,request_ip,price_valid_from,previous_update_mins,anomaly_type,label
748,2026-01-29 20:46:00,CP-0036,7b3b8468,peak,6.55,9.82,9.82,9.82,0.0,FIRST50,50,50,4.91,32.43,159.23,operator,csms,True,192.168.1.17,2026-01-29 20:46:00,1158,none,0
749,2026-01-03 01:48:00,CP-0041,2233ed34,night,2.54,1.52,1.52,1.52,0.0,SUMMER20,20,20,1.22,22.36,27.28,system,csms,True,192.168.1.1,2026-01-03 01:48:00,507,none,0
750,2026-01-16 07:07:00,CP-0016,c8f3f491,peak,7.67,11.5,11.5,11.5,0.0,WELCOME10,10,10,10.35,37.38,386.88,system,billing_engine,True,192.168.1.41,2026-01-16 07:07:00,711,none,0
751,2026-01-23 18:14:00,CP-0035,8ab1f2ed,peak,3.32,4.98,4.98,4.98,0.0,FIRST50,50,50,2.49,27.12,67.53,system,csms,True,192.168.1.20,2026-01-23 18:14:00,1386,none,0
752,2026-01-10 14:26:00,CP-0049,5165dcda,standard,5.05,5.05,5.05,20.2,300.0,FIRST50,50,50,2.52,63.4,159.77,system,billing_engine,True,192.168.1.21,2026-01-10 14:26:00,1262,fake_price,1
753,2026-01-17 07:25:00,CP-0014,b8553c4d,peak,4.79,7.19,7.19,7.19,0.0,NONE,0,0,7.19,54.69,393.22,operator,csms,True,192.168.1.13,2026-01-17 07:25:00,1197,none,0
754,2026-01-13 01:24:00,CP-0044,9288046e,night,4.95,2.97,2.97,2.97,0.0,LOYAL15,15,15,2.52,49.84,125.6,system,billing_engine,True,192.168.1.5,2026-01-13 01:24:00,735,none,0
755,2026-01-29 13:45:00,CP-0026,2b8c3c69,standard,4.39,4.39,4.39,4.39,0.0,LOYAL15,15,15,3.73,14.82,55.28,system,billing_engine,True,192.168.1.30,2026-01-29 13:45:00,707,none,0
756,2026-01-03 07:50:00,CP-0032,5508f234,peak,7.89,11.83,11.83,11.83,0.0,SUMMER20,20,20,9.46,33.94,321.07,admin,billing_engine,True,192.168.1.41,2026-01-03 07:50:00,1276,none,0
757,2026-01-23 18:12:00,CP-0021,fa323f3c,peak,6.88,10.32,10.32,10.32,0.0,WELCOME10,10,10,9.29,61.76,573.75,system,csms,True,192.168.1.2,2026-01-23 18:12:00,68,none,0
758,2026-01-21 19:48:00,CP-0043,1984bf37,peak,3.16,4.74,4.74,4.84,2.11,FIRST50,50,50,2.37,46.53,110.28,system,billing_engine,True,192.168.1.31,2026-01-21 19:48:00,1211,rounding_attack,1
759,2026-01-23 00:50:00,CP-0029,801137b6,night,6.59,3.95,3.95,1.99,-49.62,WELCOME10,10,10,3.56,15.92,56.68,guest,external_api,False,10.161.31.201,2026-01-23 00:50:00,752,unauthorized_update,1
760,2026-01-18 08:39:00,CP-0011,68aaa517,peak,7.0,10.5,10.5,10.5,0.0,SUMMER20,20,20,8.4,78.22,657.05,admin,billing_engine,True,192.168.1.2,2026-01-18 08:39:00,427,none,0
761,2026-01-13 18:30:00,CP-0017,b80b5465,peak,7.2,10.8,10.8,10.8,0.0,LOYAL15,15,15,9.18,75.82,696.03,system,billing_engine,True,192.168.1.39,2026-01-13 18:30:00,1322,none,0
762,2026-01-24 17:17:00,CP-0040,820f2218,peak,7.77,11.65,11.65,11.6,-0.43,SUMMER20,20,20,9.32,42.86,399.46,operator,billing_engine,True,192.168.1.41,2026-01-24 17:17:00,595,rounding_attack,1
763,2026-01-28 05:16:00,CP-0030,27e678f1,night,5.26,3.16,3.16,3.16,0.0,WELCOME10,10,10,2.84,72.59,206.16,system,csms,True,192.168.1.5,2026-01-28 05:16:00,964,none,0
764,2026-01-06 07:33:00,CP-0011,b1f1f6bd,peak,3.42,5.13,5.13,5.13,0.0,SUMMER20,20,20,4.1,29.2,119.72,system,csms,True,192.168.1.23,2026-01-06 07:33:00,1122,none,0
765,2026-01-19 23:37:00,CP-0013,ebcce239,standard,5.98,5.98,5.98,2.09,-65.05,FIRST50,50,50,2.99,61.03,182.48,user,external_api,False,10.110.211.102,2026-01-19 23:37:00,285,unauthorized_update,1
766,2026-01-28 12:05:00,CP-0005,9576978a,standard,5.99,5.99,5.99,5.99,0.0,LOYAL15,15,15,5.09,6.64,33.8,admin,csms,True,192.168.1.42,2026-01-28 12:05:00,968,none,0
767,2026-01-01 03:25:00,CP-0021,2caffb35,night,3.7,2.22,2.22,-0.5,-100.0,LOYAL15,15,15,1.89,48.19,91.08,admin,csms,True,192.168.1.16,2026-01-01 03:25:00,1117,negative_price,1
768,2026-01-16 08:51:00,CP-0048,9eb23d5d,peak,6.56,9.84,9.84,9.84,0.0,FIRST50,50,50,4.92,13.69,67.35,admin,csms,True,192.168.1.9,2026-01-16 08:51:00,1418,none,0
769,2026-01-08 08:45:00,CP-0015,241a30ac,peak,4.33,6.5,6.5,3.1,-52.31,WELCOME10,10,10,5.85,14.65,85.7,user,external_api,False,10.83.40.217,2026-01-08 08:45:00,524,unauthorized_update,1
770,2026-01-13 00:12:00,CP-0012,0b9a35f7,peak,3.01,1.81,1.81,4.51,149.17,LOYAL15,15,15,1.54,34.51,53.15,operator,csms,True,192.168.1.2,2026-01-13 00:12:00,107,tariff_shift,1
771,2026-01-25 11:14:00,CP-0050,49513211,standard,7.34,7.34,7.34,7.34,0.0,NONE,0,0,7.34,66.38,487.23,system,csms,True,192.168.1.39,2026-01-25 11:14:00,1407,none,0
772,2026-01-05 00:35:00,CP-0017,fce17fb0,night,6.57,3.94,3.94,3.94,0.0,LOYAL15,15,15,3.35,59.28,198.59,system,csms,True,192.168.1.22,2026-01-05 00:35:00,226,none,0
773,2026-01-10 15:35:00,CP-0013,dabcdb11,standard,4.94,4.94,4.94,0.01,-99.8,FIRST50,50,50,2.47,69.26,171.07,operator,billing_engine,True,192.168.1.12,2026-01-10 15:35:00,86,negative_price,1
774,2026-01-05 06:44:00,CP-0032,e77972bd,peak,6.55,9.82,9.82,5.27,-46.33,LOYAL15,15,15,8.35,42.71,356.63,guest,unknown,False,10.101.254.38,2026-01-05 06:44:00,1319,unauthorized_update,1
775,2026-01-05 06:11:00,CP-0048,d105161b,peak,4.26,6.39,6.39,15.97,149.92,NONE,0,0,6.39,34.31,219.24,admin,csms,True,192.168.1.44,2026-01-05 06:11:00,8,abnormal_price_change,1
776,2026-01-03 09:18:00,CP-0010,8e3b206b,standard,4.65,4.65,4.65,4.65,0.0,FIRST50,50,50,2.33,23.31,54.31,operator,csms,True,192.168.1.11,2026-01-03 09:18:00,418,none,0
777,2026-01-01 17:32:00,CP-0012,af518355,peak,7.38,11.07,11.07,11.07,0.0,FIRST50,50,50,5.54,13.03,72.19,admin,csms,True,192.168.1.16,2026-01-01 17:32:00,453,none,0
778,2026-01-06 17:57:00,CP-0035,a1f1ab5b,peak,7.6,11.4,11.4,11.4,0.0,NONE,0,0,11.4,59.04,673.06,operator,billing_engine,True,192.168.1.17,2026-01-06 17:57:00,1211,none,0
779,2026-01-02 20:50:00,CP-0021,b3c21a99,peak,3.7,5.55,5.55,5.55,0.0,WELCOME10,10,10,5.0,75.0,375.0,system,billing_engine,True,192.168.1.35,2026-01-02 20:50:00,1029,none,0
780,2026-01-02 16:47:00,CP-0023,96210edd,standard,3.05,3.05,3.05,3.15,3.28,FIRST50,50,50,1.52,57.52,87.43,system,billing_engine,True,192.168.1.26,2026-01-02 16:47:00,1315,rounding_attack,1
781,2026-01-21 11:34:00,CP-0037,301efb94,standard,7.19,7.19,7.19,7.19,0.0,LOYAL15,15,15,6.11,42.68,260.77,operator,billing_engine,True,192.168.1.12,2026-01-21 11:34:00,113,none,0
782,2026-01-05 12:27:00,CP-0026,3c610c54,standard,5.71,5.71,5.71,5.61,-1.75,WELCOME10,10,10,5.14,13.75,70.67,admin,billing_engine,True,192.168.1.30,2026-01-05 12:27:00,889,rounding_attack,1
783,2026-01-08 10:45:00,CP-0023,af3a9de1,standard,8.31,8.31,8.31,8.31,0.0,NONE,0,0,8.31,21.74,180.66,system,csms,True,192.168.1.25,2026-01-08 10:45:00,688,none,0
784,2026-01-07 09:09:00,CP-0049,3293d880,standard,5.9,5.9,5.9,5.9,0.0,NONE,0,0,5.9,77.36,456.42,admin,csms,True,192.168.1.37,2026-01-07 09:09:00,266,none,0
785,2026-01-27 12:15:00,CP-0025,63ccc634,standard,8.25,8.25,8.25,8.25,0.0,LOYAL15,15,15,7.01,73.69,516.57,admin,billing_engine,True,192.168.1.17,2026-01-27 12:15:00,1166,none,0
786,2026-01-06 20:06:00,CP-0016,d97e5cf4,peak,6.19,9.29,9.29,9.29,0.0,NONE,0,0,9.29,23.18,215.34,system,csms,True,192.168.1.41,2026-01-06 20:06:00,536,none,0
787,2026-01-18 03:28:00,CP-0049,b763b2b1,night,3.91,2.35,2.35,2.35,0.0,SUMMER20,20,20,1.88,69.78,131.19,admin,csms,True,192.168.1.33,2026-01-18 03:28:00,652,none,0
788,2026-01-18 07:52:00,CP-0021,3944ed79,peak,6.79,10.19,10.19,10.19,0.0,WELCOME10,10,10,9.17,46.71,428.33,admin,billing_engine,True,192.168.1.35,2026-01-18 07:52:00,1004,none,0
789,2026-01-29 01:55:00,CP-0027,124c1564,night,5.03,3.02,3.02,1.58,-47.68,NONE,0,0,3.02,25.0,75.5,guest,mobile_app,False,10.149.165.50,2026-01-29 01:55:00,105,unauthorized_update,1
790,2026-01-12 03:38:00,CP-0017,0e5fcfa8,night,5.23,3.14,3.14,3.19,1.59,SUMMER20,20,20,2.51,23.56,59.14,system,csms,True,192.168.1.1,2026-01-12 03:38:00,299,rounding_attack,1
791,2026-01-24 01:10:00,CP-0028,d47e08ce,night,7.19,4.31,4.31,4.26,-1.16,NONE,0,0,4.31,77.1,332.3,system,billing_engine,True,192.168.1.3,2026-01-24 01:10:00,62,rounding_attack,1
792,2026-01-27 10:24:00,CP-0043,4a8b1766,standard,4.32,4.32,4.32,1.09,-74.77,FIRST50,50,50,2.16,32.82,70.89,user,mobile_app,False,10.176.173.239,2026-01-27 10:24:00,427,unauthorized_update,1
793,2026-01-18 16:41:00,CP-0040,f97445a4,standard,3.09,3.09,3.09,3.09,0.0,FIRST50,50,50,1.54,35.61,54.84,operator,csms,True,192.168.1.45,2026-01-18 16:41:00,818,none,0
794,2026-01-13 17:12:00,CP-0004,204c7a99,peak,3.4,5.1,5.1,5.1,0.0,SUMMER20,20,20,4.08,65.41,266.87,system,billing_engine,True,192.168.1.43,2026-01-13 17:12:00,714,none,0
795,2026-01-07 05:16:00,CP-0010,6fb3c23e,night,3.68,2.21,2.21,2.21,0.0,NONE,0,0,2.21,62.02,137.06,system,csms,True,192.168.1.12,2026-01-07 05:16:00,1346,none,0
796,2026-01-15 23:53:00,CP-0033,5241f24b,standard,6.29,6.29,6.29,6.29,0.0,FAKE99,58,0,2.64,26.1,68.9,admin,csms,True,192.168.1.20,2026-01-15 23:53:00,243,discount_manipulation,1
797,2026-01-06 17:38:00,CP-0023,530dd92b,peak,5.81,8.71,8.71,3.33,-61.77,NONE,0,0,8.71,25.8,224.72,guest,unknown,False,10.216.83.204,2026-01-06 17:38:00,1186,unauthorized_update,1
798,2026-01-17 00:13:00,CP-0024,e004bdd1,night,4.9,2.94,2.94,8.82,200.0,WELCOME10,10,10,2.65,5.74,15.21,operator,csms,True,192.168.1.36,2026-01-17 00:13:00,5,abnormal_price_change,1
799,2026-01-30 00:33:00,CP-0041,a99fdfcb,night,4.57,2.74,2.74,2.74,0.0,NONE,0,0,2.74,49.08,134.48,admin,billing_engine,True,192.168.1.33,2026-01-30 00:33:00,173,none,0
800,2026-01-04 20:25:00,CP-0043,d1a1eb1e,peak,4.68,7.02,7.02,7.02,0.0,WELCOME10,10,10,6.32,22.92,144.85,system,csms,True,192.168.1.49,2026-01-04 20:25:00,1112,none,0
801,2026-01-02 16:35:00,CP-0045,149412e2,standard,5.48,5.48,5.48,5.48,0.0,SUMMER20,20,20,4.38,74.98,328.41,operator,csms,True,192.168.1.1,2026-01-02 16:35:00,86,none,0
802,2026-01-01 02:18:00,CP-0038,c94eb9dc,night,6.86,4.12,4.12,4.12,0.0,NONE,0,0,4.12,79.92,329.27,operator,csms,True,192.168.1.29,2026-01-01 02:18:00,1163,none,0
803,2026-01-21 23:00:00,CP-0034,5a558fe7,standard,3.08,3.08,3.08,0.84,-72.73,FIRST50,50,50,1.54,36.26,55.84,user,mobile_app,False,10.84.101.249,2026-01-21 23:00:00,421,unauthorized_update,1
804,2026-01-12 07:54:00,CP-0044,2ea84453,peak,3.22,4.83,4.83,4.83,0.0,SUMMER20,20,20,3.86,27.82,107.39,system,csms,True,192.168.1.14,2026-01-12 07:54:00,731,none,0
805,2026-01-25 06:01:00,CP-0004,df03881b,peak,3.54,5.31,5.31,5.31,0.0,SUMMER20,20,20,4.25,23.71,100.77,operator,csms,True,192.168.1.24,2026-01-25 06:01:00,467,none,0
806,2026-01-24 06:18:00,CP-0021,bc782a9c,peak,4.43,6.64,6.64,6.64,0.0,WELCOME10,10,10,5.98,54.57,326.33,operator,billing_engine,True,192.168.1.39,2026-01-24 06:18:00,932,none,0
807,2026-01-05 20:41:00,CP-0045,68cd5c45,peak,5.37,8.05,8.05,2.72,-66.21,NONE,0,0,8.05,20.73,166.88,guest,unknown,False,10.63.32.190,2026-01-05 20:41:00,782,unauthorized_update,1
808,2026-01-07 01:45:00,CP-0015,6cc14215,night,4.18,2.51,2.51,2.51,0.0,WELCOME10,10,10,2.26,72.3,163.4,system,billing_engine,True,192.168.1.45,2026-01-07 01:45:00,822,none,0
809,2026-01-27 19:39:00,CP-0037,7d327ec6,peak,7.81,11.71,11.71,11.71,0.0,LOYAL15,15,15,9.95,19.42,193.23,admin,csms,True,192.168.1.43,2026-01-27 19:39:00,526,none,0
810,2026-01-21 19:55:00,CP-0005,a2841133,peak,5.75,8.62,8.62,8.62,0.0,NONE,0,0,8.62,22.61,194.9,system,billing_engine,True,192.168.1.15,2026-01-21 19:55:00,245,none,0
811,2026-01-04 12:35:00,CP-0009,e161e2f8,night,6.44,6.44,6.44,3.86,-40.06,FIRST50,50,50,3.22,40.31,129.8,operator,csms,True,192.168.1.11,2026-01-04 12:35:00,96,tariff_shift,1
812,2026-01-14 14:04:00,CP-0002,8c06b758,standard,4.3,4.3,4.3,4.3,0.0,WELCOME10,10,10,3.87,68.69,265.83,system,csms,True,192.168.1.44,2026-01-14 14:04:00,396,none,0
813,2026-01-30 07:28:00,CP-0007,4f49776d,peak,7.66,11.49,11.49,11.49,0.0,WELCOME10,10,10,10.34,15.5,160.27,admin,billing_engine,True,192.168.1.23,2026-01-30 07:28:00,939,none,0
814,2026-01-27 06:55:00,CP-0015,456198a5,peak,6.55,9.82,9.82,9.82,0.0,NONE,0,0,9.82,60.68,595.88,system,billing_engine,True,192.168.1.16,2026-01-27 06:55:00,1106,none,0
815,2026-01-20 06:29:00,CP-0016,d6921489,peak,7.46,11.19,11.19,11.19,0.0,WELCOME10,10,10,10.07,43.9,442.07,operator,csms,True,192.168.1.36,2026-01-20 06:29:00,853,none,0
816,2026-01-13 08:05:00,CP-0025,7f902afc,peak,7.63,11.45,11.45,11.45,0.0,WELCOME10,10,10,10.3,25.85,266.26,system,billing_engine,True,192.168.1.11,2026-01-13 08:05:00,818,none,0
817,2026-01-07 07:05:00,CP-0026,3bc1e985,peak,6.77,10.15,10.15,10.15,0.0,LOYAL15,15,15,8.63,43.51,375.49,system,billing_engine,True,192.168.1.17,2026-01-07 07:05:00,416,none,0
818,2026-01-09 07:40:00,CP-0003,57fccd47,peak,6.01,9.02,9.02,3.61,-59.98,LOYAL15,15,15,7.67,78.15,599.41,admin,csms,True,192.168.1.19,2026-01-09 07:40:00,5,abnormal_price_change,1
819,2026-01-08 11:41:00,CP-0009,21e8cf74,standard,6.14,6.14,6.14,6.14,0.0,LOYAL15,15,15,5.22,71.85,375.06,admin,billing_engine,True,192.168.1.47,2026-01-08 11:41:00,1343,none,0
820,2026-01-20 16:10:00,CP-0004,af9f4db0,standard,5.03,5.03,5.03,5.03,0.0,NONE,0,0,5.03,56.75,285.45,admin,billing_engine,True,192.168.1.42,2026-01-20 16:10:00,985,none,0
821,2026-01-16 16:48:00,CP-0013,0ba39f79,standard,6.03,6.03,6.03,6.03,0.0,NONE,0,0,6.03,63.21,381.16,admin,billing_engine,True,192.168.1.29,2026-01-16 16:48:00,423,none,0
822,2026-01-05 13:47:00,CP-0019,416ed7b2,standard,5.82,5.82,5.82,5.82,0.0,LOYAL15,15,15,4.95,50.36,249.28,system,billing_engine,True,192.168.1.14,2026-01-05 13:47:00,1358,none,0
823,2026-01-12 16:07:00,CP-0032,230b9bd1,standard,6.58,6.58,6.58,6.58,0.0,STOLEN50,70,0,1.97,32.11,63.26,admin,csms,True,192.168.1.4,2026-01-12 16:07:00,629,discount_manipulation,1
824,2026-01-10 05:33:00,CP-0024,bcbf5ac3,night,4.31,2.59,2.59,2.59,0.0,WELCOME10,10,10,2.33,63.87,148.82,admin,csms,True,192.168.1.29,2026-01-10 05:33:00,1096,none,0
825,2026-01-26 01:50:00,CP-0047,ebf4c2ba,night,5.82,3.49,3.49,3.49,0.0,STOLEN50,63,0,1.29,66.08,85.24,operator,csms,True,192.168.1.21,2026-01-26 01:50:00,444,discount_manipulation,1
826,2026-01-18 18:37:00,CP-0039,ea3c5b8e,peak,4.35,6.52,6.52,6.52,0.0,WELCOME10,10,10,5.87,40.59,238.26,system,csms,True,192.168.1.47,2026-01-18 18:37:00,165,none,0
827,2026-01-17 22:35:00,CP-0034,36d1ca7a,standard,4.46,4.46,4.46,4.46,0.0,LOYAL15,15,15,3.79,39.36,149.17,admin,billing_engine,True,192.168.1.8,2026-01-17 22:35:00,908,none,0
828,2026-01-08 23:34:00,CP-0018,a5f207d7,standard,4.59,4.59,4.59,4.59,0.0,FIRST50,50,50,2.29,70.07,160.46,system,csms,True,192.168.1.5,2026-01-08 23:34:00,1147,none,0
829,2026-01-23 09:13:00,CP-0004,a437549d,standard,6.67,6.67,6.67,6.67,0.0,NONE,0,0,6.67,13.2,88.04,system,csms,True,192.168.1.31,2026-01-23 09:13:00,1298,none,0
830,2026-01-18 11:40:00,CP-0012,2721cb0d,standard,7.99,7.99,7.99,7.94,-0.63,FIRST50,50,50,4.0,46.69,186.76,system,csms,True,192.168.1.13,2026-01-18 11:40:00,440,rounding_attack,1
831,2026-01-28 17:44:00,CP-0029,77e6faf9,peak,5.77,8.65,8.65,8.65,0.0,SUMMER20,20,20,6.92,49.19,340.39,admin,csms,True,192.168.1.45,2026-01-28 17:44:00,925,none,0
832,2026-01-24 19:23:00,CP-0039,9dfe40c6,peak,7.03,10.54,10.54,10.54,0.0,SUMMER20,20,20,8.43,43.18,364.01,system,csms,True,192.168.1.3,2026-01-24 19:23:00,139,none,0
833,2026-01-21 20:11:00,CP-0042,62b18183,peak,8.0,12.0,12.0,12.0,0.0,NONE,0,0,12.0,76.79,921.48,system,csms,True,192.168.1.5,2026-01-21 20:11:00,1428,none,0
834,2026-01-29 01:42:00,CP-0003,63ae4fc3,night,4.63,2.78,2.78,2.78,0.0,NONE,0,0,2.78,47.24,131.33,system,billing_engine,True,192.168.1.49,2026-01-29 01:42:00,739,none,0
835,2026-01-20 16:41:00,CP-0043,f3a47648,standard,5.8,5.8,5.8,5.8,0.0,LOYAL15,15,15,4.93,10.05,49.55,admin,csms,True,192.168.1.47,2026-01-20 16:41:00,1249,none,0
836,2026-01-11 09:33:00,CP-0022,cacc497f,standard,3.55,3.55,3.55,3.55,0.0,SUMMER20,20,20,2.84,46.99,133.45,operator,csms,True,192.168.1.26,2026-01-11 09:33:00,1349,none,0
837,2026-01-22 07:08:00,CP-0017,780d3e87,peak,6.3,9.45,9.45,9.45,0.0,SUMMER20,20,20,7.56,54.4,411.26,system,billing_engine,True,192.168.1.25,2026-01-22 07:08:00,211,none,0
838,2026-01-21 13:51:00,CP-0008,4543cf2d,standard,4.27,4.27,4.27,4.27,0.0,LOYAL15,15,15,3.63,40.12,145.64,admin,csms,True,192.168.1.49,2026-01-21 13:51:00,522,none,0
839,2026-01-22 14:03:00,CP-0038,1b8ea72d,standard,4.85,4.85,4.85,2.59,-46.6,FIRST50,50,50,2.42,77.82,188.32,user,external_api,False,10.201.23.65,2026-01-22 14:03:00,642,unauthorized_update,1
840,2026-01-06 04:22:00,CP-0013,eb9b8c86,night,7.7,4.62,4.62,4.62,0.0,NONE,0,0,4.62,48.26,222.96,system,csms,True,192.168.1.50,2026-01-06 04:22:00,642,none,0
841,2026-01-23 21:50:00,CP-0011,17527c0c,standard,8.44,8.44,8.44,-0.5,-100.0,NONE,0,0,8.44,23.9,201.72,admin,billing_engine,True,192.168.1.41,2026-01-23 21:50:00,855,negative_price,1
842,2026-01-05 18:38:00,CP-0048,940fe4f2,peak,3.55,5.32,5.32,5.32,0.0,NONE,0,0,5.32,16.34,86.93,operator,billing_engine,True,192.168.1.12,2026-01-05 18:38:00,595,none,0
843,2026-01-29 01:47:00,CP-0046,bee58851,night,3.55,2.13,2.13,2.13,0.0,WELCOME10,10,10,1.92,15.29,29.36,admin,csms,True,192.168.1.32,2026-01-29 01:47:00,770,none,0
844,2026-01-05 13:15:00,CP-0037,056b958f,standard,4.79,4.79,4.79,4.79,0.0,LOYAL15,15,15,4.07,27.19,110.66,system,billing_engine,True,192.168.1.2,2026-01-05 13:15:00,1408,none,0
845,2026-01-15 08:19:00,CP-0047,60f7f853,peak,4.44,6.66,6.66,6.66,0.0,SUMMER20,20,20,5.33,76.15,405.88,system,billing_engine,True,192.168.1.42,2026-01-15 08:19:00,709,none,0
846,2026-01-09 07:44:00,CP-0007,4870ccb3,peak,7.64,11.46,11.46,11.46,0.0,ADMIN100,86,0,1.6,14.82,23.71,system,csms,True,192.168.1.46,2026-01-09 07:44:00,682,discount_manipulation,1
847,2026-01-19 16:46:00,CP-0027,7fe31b53,standard,5.02,5.02,5.02,5.02,0.0,SUMMER20,20,20,4.02,41.98,168.76,operator,billing_engine,True,192.168.1.35,2026-01-19 16:46:00,828,none,0
848,2026-01-28 00:53:00,CP-0038,a0120932,night,4.14,2.48,2.48,2.48,0.0,LOYAL15,15,15,2.11,45.83,96.7,admin,billing_engine,True,192.168.1.42,2026-01-28 00:53:00,835,none,0
849,2026-01-27 17:46:00,CP-0020,9fbbae77,peak,3.99,5.99,5.99,5.99,0.0,LOYAL15,15,15,5.09,14.67,74.67,operator,billing_engine,True,192.168.1.11,2026-01-27 17:46:00,193,none,0
850,2026-01-13 02:32:00,CP-0022,fac2c722,night,6.48,3.89,3.89,3.89,0.0,NONE,0,0,3.89,12.0,46.68,admin,billing_engine,True,192.168.1.15,2026-01-13 02:32:00,467,none,0
851,2026-01-14 13:28:00,CP-0013,9ff1c712,standard,4.13,4.13,4.13,4.13,0.0,WELCOME10,10,10,3.72,15.21,56.58,system,csms,True,192.168.1.10,2026-01-14 13:28:00,276,none,0
852,2026-01-20 01:50:00,CP-0007,2ebf0c2d,night,6.7,4.02,4.02,4.02,0.0,SUMMER20,20,20,3.22,21.08,67.88,operator,billing_engine,True,192.168.1.36,2026-01-20 01:50:00,1317,none,0
853,2026-01-12 17:39:00,CP-0046,18ec0a66,peak,6.3,9.45,9.45,9.45,0.0,NONE,0,0,9.45,29.39,277.74,system,billing_engine,True,192.168.1.30,2026-01-12 17:39:00,1095,none,0
854,2026-01-10 22:10:00,CP-0018,84bfc5b7,standard,3.1,3.1,3.1,3.1,0.0,SUMMER20,20,20,2.48,45.03,111.67,system,csms,True,192.168.1.49,2026-01-10 22:10:00,509,none,0
855,2026-01-23 01:12:00,CP-0032,22433896,night,3.01,1.81,1.81,1.81,0.0,FIRST50,50,50,0.91,46.64,42.44,admin,billing_engine,True,192.168.1.42,2026-01-23 01:12:00,1065,none,0
856,2026-01-11 03:19:00,CP-0027,3228d09a,night,3.23,1.94,1.94,1.94,0.0,SUMMER20,20,20,1.55,52.92,82.03,system,billing_engine,True,192.168.1.5,2026-01-11 03:19:00,287,none,0
857,2026-01-04 08:22:00,CP-0048,10b6a3a5,peak,8.04,12.06,12.06,12.06,0.0,LOYAL15,15,15,10.25,40.93,419.53,admin,billing_engine,True,192.168.1.36,2026-01-04 08:22:00,616,none,0
858,2026-01-15 11:49:00,CP-0038,dd8bacc0,standard,5.25,5.25,5.25,5.25,0.0,FIRST50,50,50,2.62,69.65,182.48,operator,csms,True,192.168.1.17,2026-01-15 11:49:00,198,none,0
859,2026-01-19 21:29:00,CP-0036,fef9a0a6,standard,2.72,2.72,2.72,8.16,200.0,SUMMER20,20,20,2.18,54.46,118.72,operator,csms,True,192.168.1.32,2026-01-19 21:29:00,5,abnormal_price_change,1
860,2026-01-24 00:51:00,CP-0004,3474f3f9,night,5.98,3.59,3.59,3.59,0.0,NONE,0,0,3.59,72.77,261.24,system,csms,True,192.168.1.31,2026-01-24 00:51:00,989,none,0
861,2026-01-11 04:19:00,CP-0013,b174b2eb,night,8.29,4.97,4.97,4.97,0.0,FIRST50,50,50,2.48,32.59,80.82,system,billing_engine,True,192.168.1.30,2026-01-11 04:19:00,637,none,0
862,2026-01-22 00:08:00,CP-0007,04d3199c,night,7.43,4.46,4.46,4.46,0.0,FIRST50,50,50,2.23,24.07,53.68,admin,csms,True,192.168.1.8,2026-01-22 00:08:00,864,none,0
863,2026-01-06 21:37:00,CP-0009,c119aa05,standard,5.75,5.75,5.75,5.75,0.0,SUMMER20,20,20,4.6,28.17,129.58,system,csms,True,192.168.1.28,2026-01-06 21:37:00,357,none,0
864,2026-01-21 01:14:00,CP-0023,d69ee50a,night,3.7,2.22,2.22,2.22,0.0,FIRST50,50,50,1.11,27.89,30.96,admin,csms,True,192.168.1.2,2026-01-21 01:14:00,1411,none,0
865,2026-01-10 02:06:00,CP-0001,522d6941,night,4.64,2.78,2.78,2.78,0.0,ADMIN100,54,0,1.28,35.16,45.0,operator,csms,True,192.168.1.25,2026-01-10 02:06:00,495,discount_manipulation,1
866,2026-01-20 03:24:00,CP-0044,3697fb7e,night,6.57,3.94,3.94,0.0,-100.0,NONE,0,0,3.94,76.69,302.16,admin,billing_engine,True,192.168.1.28,2026-01-20 03:24:00,1310,negative_price,1
867,2026-01-11 00:47:00,CP-0014,0873cfd8,night,3.95,2.37,2.37,2.37,0.0,LOYAL15,15,15,2.01,22.19,44.6,admin,billing_engine,True,192.168.1.10,2026-01-11 00:47:00,278,none,0
868,2026-01-26 16:54:00,CP-0009,57f9b6cd,standard,7.55,7.55,7.55,0.0,-100.0,FIRST50,50,50,3.77,71.24,268.57,system,billing_engine,True,192.168.1.27,2026-01-26 16:54:00,1438,negative_price,1
869,2026-01-28 12:42:00,CP-0009,8681d032,standard,2.87,2.87,2.87,2.87,0.0,SUMMER20,20,20,2.3,71.54,164.54,system,csms,True,192.168.1.49,2026-01-28 12:42:00,360,none,0
870,2026-01-13 08:35:00,CP-0038,27327bf5,peak,5.44,8.16,8.16,8.21,0.61,LOYAL15,15,15,6.94,27.79,192.86,system,billing_engine,True,192.168.1.15,2026-01-13 08:35:00,114,rounding_attack,1
871,2026-01-18 10:11:00,CP-0024,192b3db8,standard,7.11,7.11,7.11,7.11,0.0,FIRST50,50,50,3.56,79.46,282.88,operator,billing_engine,True,192.168.1.25,2026-01-18 10:11:00,829,none,0
872,2026-01-06 10:54:00,CP-0037,bb5ecb57,standard,4.38,4.38,4.38,13.14,200.0,FIRST50,50,50,2.19,60.27,131.99,operator,csms,True,192.168.1.38,2026-01-06 10:54:00,7,abnormal_price_change,1
